Site,Unique,Time_Period,Absolute_Time,Culture,Settlement_Type,Reference,Species,Species_Sum,Percentage,absolute_number,%_of_finds,Frequencies_of_taxa_%,RI_(No_of_sites),Presence_Absence,Semi_Quantitative_old,Semi_Quantitative,Notes
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Vicia sativa,Vicia sp.,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Carthamus tinctorius (safflower),Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Linum usitatissimum,Linum usitatissimum,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Papaver somniferum,Papaver somniferum,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Cornus mas,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Corylus avellana,Corylus avellana,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Malus sp.,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Prunus spinosa,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Quercus sp.,Quercus sp.,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Sambucus ebulus,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Sambucus nigra,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Vitis sp.,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Portulaca oleraceae,Wild plants/weeds,NA,0,NA,NA,NA,NA,0,0,NA
Western Hungary,NA,EBA,2600-1900,Somogyvár-Vinkovci,Unknown,Filatova 2020,Valerianella dentata,Wild plants/weeds,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Cicer arietinum (Chickpea),Pulses,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Lathyrus sativus,Lathyrus sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Vicia ervilia,Vicia sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Vicia sativa,Vicia sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Camelina sativa,Camelina sativa,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Carthamus tinctorius (safflower),Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Linum usitatissimum,Linum usitatissimum,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Papaver somniferum,Papaver somniferum,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Cornus mas,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Corylus avellana,Corylus avellana,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Malus sp.,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Prunus spinosa,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Quercus sp.,Quercus sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Sambucus nigra,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Vitis sp.,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Portulaca oleraceae,Wild plants/weeds,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Bell Beaker Csepel,Unknown,Filatova 2020,Valerianella dentata,Wild plants/weeds,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Secale cereale,Secale cereale,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Triticum spelta,Triticum spelta,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Triticum monococcum,Triticum monococcum,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Cicer arietinum (Chickpea),Pulses,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Lathyrus sativus,Lathyrus sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Lens culinaris,Lens culinaris,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Vicia ervilia,Vicia sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Vicia faba,Vicia sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Vicia sativa,Vicia sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Camelina sativa,Camelina sativa,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Carthamus tinctorius (safflower),Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Linum usitatissimum,Linum usitatissimum,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Papaver somniferum,Papaver somniferum,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Cornus mas,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Corylus avellana,Corylus avellana,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Malus sp.,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Prunus spinosa,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Quercus sp.,Quercus sp.,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Sambucus ebulus,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Sambucus nigra,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Vitis sp.,Gathered Plants,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Portulaca oleraceae,Wild plants/weeds,NA,0,NA,NA,NA,NA,0,0,NA
Central Hungary,NA,EBA,2600-1900,Makó-Kosihy-Caka,Unknown,Filatova 2020,Valerianella dentata,Wild plants/weeds,NA,0,NA,NA,NA,NA,0,0,NA
